650,只有两个键的键盘,https://leetcode-cn.com/problems/2-keys-keyboard/description/,中等,41.9%,2 Keys Keyboard
652,Find Duplicate Subtrees,https://leetcode-cn.com/problems/find-duplicate-subtrees/description/,中等,51.8%,Find Duplicate Subtrees
653,两数之和 IV - 输入 BST,https://leetcode-cn.com/problems/two-sum-iv-input-is-a-bst/description/,简单,44.3%,Two Sum IV - Input is a BST
654,最大二叉树,https://leetcode-cn.com/problems/maximum-binary-tree/description/,中等,63.1%,Maximum Binary Tree
655,输出二叉树,https://leetcode-cn.com/problems/print-binary-tree/description/,中等,58.9%,Print Binary Tree
657,判断路线成圈,https://leetcode-cn.com/problems/judge-route-circle/description/,简单,65.5%,Judge Route Circle
658,Find K Closest Elements,https://leetcode-cn.com/problems/find-k-closest-elements/description/,中等,27.6%,Find K Closest Elements
659,Split Array into Consecutive Subsequences,https://leetcode-cn.com/problems/split-array-into-consecutive-subsequences/description/,中等,29.3%,Split Array into Consecutive Subsequences
661,图片平滑器,https://leetcode-cn.com/problems/image-smoother/description/,简单,43.1%,Image Smoother
662,二叉树最大宽度,https://leetcode-cn.com/problems/maximum-width-of-binary-tree/description/,中等,32.5%,Maximum Width of Binary Tree
664,奇怪的打印机,https://leetcode-cn.com/problems/strange-printer/description/,困难,39.5%,Strange Printer
665,非递减数列,https://leetcode-cn.com/problems/non-decreasing-array/description/,简单,16.0%,Non-decreasing Array
667,Beautiful Arrangement II,https://leetcode-cn.com/problems/beautiful-arrangement-ii/description/,中等,38.1%,Beautiful Arrangement II
668,乘法表中第k小的数,https://leetcode-cn.com/problems/kth-smallest-number-in-multiplication-table/description/,困难,16.4%,Kth Smallest Number in Multiplication Table
669,修剪二叉搜索树,https://leetcode-cn.com/problems/trim-a-binary-search-tree/description/,简单,55.2%,Trim a Binary Search Tree
670,最大交换,https://leetcode-cn.com/problems/maximum-swap/description/,中等,28.9%,Maximum Swap
671,二叉树中第二小的节点,https://leetcode-cn.com/problems/second-minimum-node-in-a-binary-tree/description/,简单,42.5%,Second Minimum Node In a Binary Tree
672,Bulb Switcher II,https://leetcode-cn.com/problems/bulb-switcher-ii/description/,中等,48.6%,Bulb Switcher II
673,最长递增子序列的个数,https://leetcode-cn.com/problems/number-of-longest-increasing-subsequence/description/,中等,20.3%,Number of Longest Increasing Subsequence
674,最长连续递增序列,https://leetcode-cn.com/problems/longest-continuous-increasing-subsequence/description/,简单,31.5%,Longest Continuous Increasing Subsequence
675,Cut Off Trees for Golf Event,https://leetcode-cn.com/problems/cut-off-trees-for-golf-event/description/,困难,31.3%,Cut Off Trees for Golf Event
676,实现一个魔法字典,https://leetcode-cn.com/problems/implement-magic-dictionary/description/,中等,39.1%,Implement Magic Dictionary
677,键值映射,https://leetcode-cn.com/problems/map-sum-pairs/description/,中等,54.3%,Map Sum Pairs
678,有效的括号字符串,https://leetcode-cn.com/problems/valid-parenthesis-string/description/,中等,17.6%,Valid Parenthesis String
679,24点游戏,https://leetcode-cn.com/problems/24-game/description/,困难,22.9%,24 Game
680,验证回文字符串 Ⅱ,https://leetcode-cn.com/problems/valid-palindrome-ii/description/,简单,22.7%,Valid Palindrome II
682,棒球比赛,https://leetcode-cn.com/problems/baseball-game/description/,简单,54.3%,Baseball Game
684,冗余连接,https://leetcode-cn.com/problems/redundant-connection/description/,中等,45.3%,Redundant Connection
685,冗余连接 II,https://leetcode-cn.com/problems/redundant-connection-ii/description/,困难,25.5%,Redundant Connection II
686,重复叠加字符串匹配,https://leetcode-cn.com/problems/repeated-string-match/description/,简单,20.4%,Repeated String Match
687,最长同值路径,https://leetcode-cn.com/problems/longest-univalue-path/description/,简单,27.6%,Longest Univalue Path
688,“马”在棋盘上的概率,https://leetcode-cn.com/problems/knight-probability-in-chessboard/description/,中等,31.8%,Knight Probability in Chessboard
689,三个无重叠子数组的最大和,https://leetcode-cn.com/problems/maximum-sum-of-3-non-overlapping-subarrays/description/,困难,41.0%,Maximum Sum of 3 Non-Overlapping Subarrays
690,员工的重要性,https://leetcode-cn.com/problems/employee-importance/description/,简单,45.8%,Employee Importance
691,Stickers to Spell Word,https://leetcode-cn.com/problems/stickers-to-spell-word/description/,困难,28.2%,Stickers to Spell Word
692,前K个高频单词,https://leetcode-cn.com/problems/top-k-frequent-words/description/,中等,31.2%,Top K Frequent Words
693,交替位二进制数,https://leetcode-cn.com/problems/binary-number-with-alternating-bits/description/,简单,58.1%,Binary Number with Alternating Bits
695,岛屿的最大面积,https://leetcode-cn.com/problems/max-area-of-island/description/,简单,47.6%,Max Area of Island
696,计数二进制子串,https://leetcode-cn.com/problems/count-binary-substrings/description/,简单,42.4%,Count Binary Substrings
697,数组的度,https://leetcode-cn.com/problems/degree-of-an-array/description/,简单,42.3%,Degree of an Array
698,划分为k个相等的子集,https://leetcode-cn.com/problems/partition-to-k-equal-sum-subsets/description/,中等,26.3%,Partition to K Equal Sum Subsets
699,Falling Squares,https://leetcode-cn.com/problems/falling-squares/description/,困难,39.5%,Falling Squares
712,两个字符串的最小ASCII删除和,https://leetcode-cn.com/problems/minimum-ascii-delete-sum-for-two-strings/description/,中等,49.8%,Minimum ASCII Delete Sum for Two Strings
713,乘积小于K的子数组,https://leetcode-cn.com/problems/subarray-product-less-than-k/description/,中等,28.5%,Subarray Product Less Than K
714,买卖股票的最佳时机含手续费,https://leetcode-cn.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee/description/,中等,29.5%,Best Time to Buy and Sell Stock with Transaction Fee
715,Range Module,https://leetcode-cn.com/problems/range-module/description/,困难,27.3%,Range Module
717,1比特与2比特字符,https://leetcode-cn.com/problems/1-bit-and-2-bit-characters/description/,简单,39.3%,1-bit and 2-bit Characters
718,最长重复子数组,https://leetcode-cn.com/problems/maximum-length-of-repeated-subarray/description/,中等,43.3%,Maximum Length of Repeated Subarray
719,找出第 k 小的距离对,https://leetcode-cn.com/problems/find-k-th-smallest-pair-distance/description/,困难,12.9%,Find K-th Smallest Pair Distance
720,词典中最长的单词,https://leetcode-cn.com/problems/longest-word-in-dictionary/description/,简单,30.5%,Longest Word in Dictionary
721,账户合并,https://leetcode-cn.com/problems/accounts-merge/description/,中等,24.2%,Accounts Merge
722,删除注释,https://leetcode-cn.com/problems/remove-comments/description/,中等,22.3%,Remove Comments
724,寻找数组的中心索引,https://leetcode-cn.com/problems/find-pivot-index/description/,简单,27.6%,Find Pivot Index
725,Split Linked List in Parts,https://leetcode-cn.com/problems/split-linked-list-in-parts/description/,中等,41.1%,Split Linked List in Parts
726,原子的数量,https://leetcode-cn.com/problems/number-of-atoms/description/,困难,30.6%,Number of Atoms
728,自除数,https://leetcode-cn.com/problems/self-dividing-numbers/description/,简单,61.5%,Self Dividing Numbers
729,我的日程安排表 I,https://leetcode-cn.com/problems/my-calendar-i/description/,中等,36.0%,My Calendar I
730,Count Different Palindromic Subsequences,https://leetcode-cn.com/problems/count-different-palindromic-subsequences/description/,困难,26.7%,Count Different Palindromic Subsequences
731,我的日程安排表 II,https://leetcode-cn.com/problems/my-calendar-ii/description/,中等,34.0%,My Calendar II
732,我的日程安排表 III,https://leetcode-cn.com/problems/my-calendar-iii/description/,困难,37.5%,My Calendar III
733,图像渲染,https://leetcode-cn.com/problems/flood-fill/description/,简单,41.5%,Flood Fill
735,行星碰撞,https://leetcode-cn.com/problems/asteroid-collision/description/,中等,30.2%,Asteroid Collision
736,Parse Lisp Expression,https://leetcode-cn.com/problems/parse-lisp-expression/description/,困难,50.0%,Parse Lisp Expression
738,738.单调递增的数字,https://leetcode-cn.com/problems/monotone-increasing-digits/description/,中等,27.4%,Monotone Increasing Digits
739,每日温度,https://leetcode-cn.com/problems/daily-temperatures/description/,中等,36.6%,Daily Temperatures
740,删除与获得点数,https://leetcode-cn.com/problems/delete-and-earn/description/,中等,43.4%,Delete and Earn
741,摘樱桃,https://leetcode-cn.com/problems/cherry-pickup/description/,困难,15.7%,Cherry Pickup
743,网络延迟时间,https://leetcode-cn.com/problems/network-delay-time/description/,中等,26.0%,Network Delay Time
744,寻找比目标字母大的最小字母,https://leetcode-cn.com/problems/find-smallest-letter-greater-than-target/description/,简单,39.6%,Find Smallest Letter Greater Than Target
745,前缀和后缀搜索,https://leetcode-cn.com/problems/prefix-and-suffix-search/description/,困难,20.7%,Prefix and Suffix Search
746,使用最小花费爬楼梯,https://leetcode-cn.com/problems/min-cost-climbing-stairs/description/,简单,35.9%,Min Cost Climbing Stairs
747,至少是其他数字两倍的最大数,https://leetcode-cn.com/problems/largest-number-at-least-twice-of-others/description/,简单,37.9%,Largest Number At Least Twice of Others
748,Shortest Completing Word,https://leetcode-cn.com/problems/shortest-completing-word/description/,中等,45.3%,Shortest Completing Word
749,Contain Virus,https://leetcode-cn.com/problems/contain-virus/description/,困难,29.4%,Contain Virus
752,Open the Lock,https://leetcode-cn.com/problems/open-the-lock/description/,中等,24.2%,Open the Lock
753,Cracking the Safe,https://leetcode-cn.com/problems/cracking-the-safe/description/,困难,27.8%,Cracking the Safe
754,到达终点数字,https://leetcode-cn.com/problems/reach-a-number/description/,中等,26.2%,Reach a Number
756,金字塔转换矩阵,https://leetcode-cn.com/problems/pyramid-transition-matrix/description/,中等,38.5%,Pyramid Transition Matrix
757,设置交集大小至少为2,https://leetcode-cn.com/problems/set-intersection-size-at-least-two/description/,困难,32.1%,Set Intersection Size At Least Two
761,特殊的二进制序列,https://leetcode-cn.com/problems/special-binary-string/description/,困难,37.5%,Special Binary String
762,二进制表示中质数个计算置位,https://leetcode-cn.com/problems/prime-number-of-set-bits-in-binary-representation/description/,简单,48.0%,Prime Number of Set Bits in Binary Representation
763,划分字母区间,https://leetcode-cn.com/problems/partition-labels/description/,中等,58.3%,Partition Labels
764,Largest Plus Sign,https://leetcode-cn.com/problems/largest-plus-sign/description/,中等,59.5%,Largest Plus Sign
765,情侣牵手,https://leetcode-cn.com/problems/couples-holding-hands/description/,困难,51.4%,Couples Holding Hands
766,托普利茨矩阵,https://leetcode-cn.com/problems/toeplitz-matrix/description/,简单,51.2%,Toeplitz Matrix
767,重构字符串,https://leetcode-cn.com/problems/reorganize-string/description/,中等,24.2%,Reorganize String
768,最多能完成排序的块 II,https://leetcode-cn.com/problems/max-chunks-to-make-sorted-ii/description/,困难,26.1%,Max Chunks To Make Sorted II
769,最多能完成排序的块,https://leetcode-cn.com/problems/max-chunks-to-make-sorted/description/,中等,33.5%,Max Chunks To Make Sorted
770,Basic Calculator IV,https://leetcode-cn.com/problems/basic-calculator-iv/description/,困难,11.8%,Basic Calculator IV
771,宝石与石头,https://leetcode-cn.com/problems/jewels-and-stones/description/,简单,76.2%,Jewels and Stones
773,Sliding Puzzle,https://leetcode-cn.com/problems/sliding-puzzle/description/,困难,75.0%,Sliding Puzzle
775,Global and Local Inversions,https://leetcode-cn.com/problems/global-and-local-inversions/description/,中等,27.7%,Global and Local Inversions
777,在LR字符串中交换相邻字符,https://leetcode-cn.com/problems/swap-adjacent-in-lr-string/description/,中等,22.4%,Swap Adjacent in LR String
778,Swim in Rising Water,https://leetcode-cn.com/problems/swim-in-rising-water/description/,困难,25.0%,Swim in Rising Water
779,第K个语法符号,https://leetcode-cn.com/problems/k-th-symbol-in-grammar/description/,中等,31.4%,K-th Symbol in Grammar
780,Reaching Points,https://leetcode-cn.com/problems/reaching-points/description/,困难,19.2%,Reaching Points
781,森林中的兔子,https://leetcode-cn.com/problems/rabbits-in-forest/description/,中等,45.3%,Rabbits in Forest
782,Transform to Chessboard,https://leetcode-cn.com/problems/transform-to-chessboard/description/,困难,40.0%,Transform to Chessboard
783,二叉搜索树结点最小距离,https://leetcode-cn.com/problems/minimum-distance-between-bst-nodes/description/,简单,37.7%,Minimum Distance Between BST Nodes
784,字母大小写全排列,https://leetcode-cn.com/problems/letter-case-permutation/description/,简单,43.9%,Letter Case Permutation
785,判断二分图,https://leetcode-cn.com/problems/is-graph-bipartite/description/,中等,21.9%,Is Graph Bipartite?
786,K-th Smallest Prime Fraction,https://leetcode-cn.com/problems/k-th-smallest-prime-fraction/description/,困难,28.9%,K-th Smallest Prime Fraction
787,Cheapest Flights Within K Stops,https://leetcode-cn.com/problems/cheapest-flights-within-k-stops/description/,中等,28.3%,Cheapest Flights Within K Stops
788,旋转数字,https://leetcode-cn.com/problems/rotated-digits/description/,简单,44.6%,Rotated Digits
789,逃脱阻碍者,https://leetcode-cn.com/problems/escape-the-ghosts/description/,中等,57.1%,Escape The Ghosts
790,Domino and Tromino Tiling,https://leetcode-cn.com/problems/domino-and-tromino-tiling/description/,中等,30.3%,Domino and Tromino Tiling
791,自定义字符串排序,https://leetcode-cn.com/problems/custom-sort-string/description/,中等,52.5%,Custom Sort String
792,匹配子序列的单词数,https://leetcode-cn.com/problems/number-of-matching-subsequences/description/,中等,19.7%,Number of Matching Subsequences
793,阶乘函数后K个零,https://leetcode-cn.com/problems/preimage-size-of-factorial-zeroes-function/description/,困难,19.0%,Preimage Size of Factorial Zeroes Function
794,有效的井字游戏,https://leetcode-cn.com/problems/valid-tic-tac-toe-state/description/,中等,23.9%,Valid Tic-Tac-Toe State
795,区间子数组个数,https://leetcode-cn.com/problems/number-of-subarrays-with-bounded-maximum/description/,中等,38.4%,Number of Subarrays with Bounded Maximum
796,旋转字符串,https://leetcode-cn.com/problems/rotate-string/description/,简单,38.6%,Rotate String
797,All Paths From Source to Target,https://leetcode-cn.com/problems/all-paths-from-source-to-target/description/,中等,54.1%,All Paths From Source to Target
798,Smallest Rotation with Highest Score,https://leetcode-cn.com/problems/smallest-rotation-with-highest-score/description/,困难,23.8%,Smallest Rotation with Highest Score
799,香槟塔,https://leetcode-cn.com/problems/champagne-tower/description/,中等,22.0%,Champagne Tower
801,使序列递增的最小交换次数,https://leetcode-cn.com/problems/minimum-swaps-to-make-sequences-increasing/description/,中等,21.5%,Minimum Swaps To Make Sequences Increasing
802,Find Eventual Safe States,https://leetcode-cn.com/problems/find-eventual-safe-states/description/,中等,18.4%,Find Eventual Safe States
803,打砖块,https://leetcode-cn.com/problems/bricks-falling-when-hit/description/,困难,8.9%,Bricks Falling When Hit
804,唯一摩尔斯密码词,https://leetcode-cn.com/problems/unique-morse-code-words/description/,简单,61.2%,Unique Morse Code Words
805,数组的均值分割,https://leetcode-cn.com/problems/split-array-with-same-average/description/,困难,15.9%,Split Array With Same Average
806,写字符串需要的行数,https://leetcode-cn.com/problems/number-of-lines-to-write-string/description/,简单,51.9%,Number of Lines To Write String
807,保持城市天际线,https://leetcode-cn.com/problems/max-increase-to-keep-city-skyline/description/,中等,71.4%,Max Increase to Keep City Skyline
808,分汤,https://leetcode-cn.com/problems/soup-servings/description/,中等,30.1%,Soup Servings
809,情感丰富的文字,https://leetcode-cn.com/problems/expressive-words/description/,中等,31.1%,Expressive Words
810,黑板异或游戏,https://leetcode-cn.com/problems/chalkboard-xor-game/description/,困难,52.2%,Chalkboard XOR Game
811,子域名访问计数,https://leetcode-cn.com/problems/subdomain-visit-count/description/,简单,55.3%,Subdomain Visit Count
812,最大三角形面积,https://leetcode-cn.com/problems/largest-triangle-area/description/,简单,45.6%,Largest Triangle Area
813,最大平均值和的分组,https://leetcode-cn.com/problems/largest-sum-of-averages/description/,中等,23.4%,Largest Sum of Averages
814,二叉树剪枝,https://leetcode-cn.com/problems/binary-tree-pruning/description/,中等,66.8%,Binary Tree Pruning
815,公交路线,https://leetcode-cn.com/problems/bus-routes/description/,困难,31.3%,Bus Routes
816,Ambiguous Coordinates,https://leetcode-cn.com/problems/ambiguous-coordinates/description/,中等,40.0%,Ambiguous Coordinates
817,Linked List Components,https://leetcode-cn.com/problems/linked-list-components/description/,中等,39.9%,Linked List Components
818,赛车,https://leetcode-cn.com/problems/race-car/description/,困难,14.3%,Race Car
819,最常见的单词,https://leetcode-cn.com/problems/most-common-word/description/,简单,36.7%,Most Common Word
820,Short Encoding of Words,https://leetcode-cn.com/problems/short-encoding-of-words/description/,中等,40.7%,Short Encoding of Words
821,字符的最短距离,https://leetcode-cn.com/problems/shortest-distance-to-a-character/description/,简单,53.4%,Shortest Distance to a Character
822,Card Flipping Game,https://leetcode-cn.com/problems/card-flipping-game/description/,中等,44.4%,Card Flipping Game
823,Binary Trees With Factors,https://leetcode-cn.com/problems/binary-trees-with-factors/description/,中等,34.9%,Binary Trees With Factors
824,山羊拉丁文,https://leetcode-cn.com/problems/goat-latin/description/,简单,37.2%,Goat Latin
825,Friends Of Appropriate Ages,https://leetcode-cn.com/problems/friends-of-appropriate-ages/description/,中等,23.9%,Friends Of Appropriate Ages
826,Most Profit Assigning Work,https://leetcode-cn.com/problems/most-profit-assigning-work/description/,中等,27.3%,Most Profit Assigning Work
827,最大人工岛,https://leetcode-cn.com/problems/making-a-large-island/description/,困难,31.8%,Making A Large Island
828,独特字符串,https://leetcode-cn.com/problems/unique-letter-string/description/,困难,25.6%,Unique Letter String
829,连续整数求和,https://leetcode-cn.com/problems/consecutive-numbers-sum/description/,中等,21.3%,Consecutive Numbers Sum
830,较大分组的位置,https://leetcode-cn.com/problems/positions-of-large-groups/description/,简单,36.6%,Positions of Large Groups
831,Masking Personal Information,https://leetcode-cn.com/problems/masking-personal-information/description/,中等,28.6%,Masking Personal Information
832,翻转图像,https://leetcode-cn.com/problems/flipping-an-image/description/,简单,64.7%,Flipping an Image
833,Find And Replace in String,https://leetcode-cn.com/problems/find-and-replace-in-string/description/,中等,19.7%,Find And Replace in String
834,树中距离之和,https://leetcode-cn.com/problems/sum-of-distances-in-tree/description/,困难,20.6%,Sum of Distances in Tree
835,Image Overlap,https://leetcode-cn.com/problems/image-overlap/description/,中等,38.8%,Image Overlap
836,矩形重叠,https://leetcode-cn.com/problems/rectangle-overlap/description/,简单,32.2%,Rectangle Overlap
837,新21点,https://leetcode-cn.com/problems/new-21-game/description/,中等,15.9%,New 21 Game
838,推多米诺,https://leetcode-cn.com/problems/push-dominoes/description/,中等,27.9%,Push Dominoes
839,相似字符串组,https://leetcode-cn.com/problems/similar-string-groups/description/,困难,16.4%,Similar String Groups
840,矩阵中的幻方    新,https://leetcode-cn.com/problems/magic-squares-in-grid/description/,简单,22.8%,Magic Squares In Grid
841,钥匙和房间    新,https://leetcode-cn.com/problems/keys-and-rooms/description/,中等,54.8%,Keys and Rooms
842,将数组拆分成斐波那契序列    新,https://leetcode-cn.com/problems/split-array-into-fibonacci-sequence/description/,中等,24.6%,Split Array into Fibonacci Sequence
843,猜猜这个单词    新,https://leetcode-cn.com/problems/guess-the-word/description/,困难,30.2%,Guess the Word
